middleware,network_condition,message_size_kb,latency_ms,jitter_ms,packet_loss_percent,throughput_mbps,cpu_usage_percent
FastDDS,LAN,4,2.463,0.45,0.062,91.05,24.04
FastDDS,LAN,4,3.21,0.357,0.029,80.85,30.47
FastDDS,LAN,4,3.566,0.487,0.037,78.98,30.24
FastDDS,LAN,4,3.22,0.61,0.007,83.57,20.92
FastDDS,LAN,4,3.165,0.408,0.028,88.17,24.12
FastDDS,LAN,4,3.119,0.328,0.022,89.91,21.62
FastDDS,LAN,4,2.979,0.436,0.037,93.91,20.79
FastDDS,LAN,4,4.176,0.412,0.044,80.86,23.7
FastDDS,LAN,4,2.101,0.418,0.001,88.49,22.21
FastDDS,LAN,4,3.385,0.518,0.055,87.32,22.37
FastDDS,LAN,4,3.207,0.609,0.026,78.27,20.6
FastDDS,LAN,4,3.223,0.354,0.04,90.84,28.12
FastDDS,LAN,4,3.368,0.536,0.025,75.17,17.69
FastDDS,LAN,4,3.56,0.314,0.012,78.89,22.98
FastDDS,LAN,4,3.519,0.404,0.028,92.38,21.8
FastDDS,LAN,4,1.384,0.479,0.035,81.48,32.24
FastDDS,LAN,4,2.732,0.402,0.044,86.02,24.27
FastDDS,LAN,4,3.154,0.477,0.072,79.92,27.39
FastDDS,LAN,4,3.184,0.474,0.015,89.05,23.94
FastDDS,LAN,4,4.131,0.361,0.0,94.35,27.72
FastDDS,LAN,4,3.291,0.41,0.019,92.41,21.78
FastDDS,LAN,4,3.363,0.3,0.0,83.85,22.15
FastDDS,LAN,4,2.344,0.599,0.031,90.28,19.91
FastDDS,LAN,4,3.036,0.578,0.052,85.67,22.27
FastDDS,LAN,4,3.764,0.402,0.065,79.5,30.01
FastDDS,LAN,4,3.637,0.496,0.007,89.7,22.03
FastDDS,LAN,4,2.917,0.377,0.049,86.06,24.91
FastDDS,LAN,4,3.206,0.378,0.003,80.47,36.5
FastDDS,LAN,4,2.448,0.333,0.056,87.71,30.96
FastDDS,LAN,4,2.906,0.31,0.043,84.88,28.46
FastDDS,LAN,4,3.222,0.64,0.043,88.53,22.78
FastDDS,LAN,4,2.912,0.102,0.039,90.88,21.97
FastDDS,LAN,4,2.339,0.571,0.028,93.87,20.94
FastDDS,LAN,4,2.548,0.278,0.0,86.05,32.1
FastDDS,LAN,4,2.983,0.491,0.007,81.93,22.79
FastDDS,LAN,4,4.919,0.184,0.029,82.51,31.98
FastDDS,LAN,4,2.48,0.011,0.008,86.07,26.95
FastDDS,LAN,4,4.57,0.182,0.029,84.76,21.16
FastDDS,LAN,4,2.9,0.3,0.039,90.47,26.54
FastDDS,LAN,4,3.598,0.302,0.065,80.13,35.66
FastDDS,LAN,4,3.609,0.381,0.037,82.37,30.5
FastDDS,LAN,4,3.578,0.125,0.027,86.31,32.39
FastDDS,LAN,4,3.384,0.653,0.0,84.75,23.4
FastDDS,LAN,4,3.245,0.547,0.038,83.54,25.17
FastDDS,LAN,4,2.51,0.418,0.016,76.16,21.6
FastDDS,LAN,4,3.564,0.018,0.042,68.45,21.45
FastDDS,LAN,4,2.89,0.407,0.007,71.28,29.61
FastDDS,LAN,4,3.284,0.508,0.052,86.16,19.62
FastDDS,LAN,4,2.239,0.401,0.018,90.97,24.14
FastDDS,LAN,4,4.011,0.427,0.066,94.28,30.81
FastDDS,LAN,4,4.27,0.547,0.014,92.25,20.01
FastDDS,LAN,4,1.895,0.295,0.03,81.09,31.0
FastDDS,LAN,4,2.767,0.258,0.031,91.73,27.45
FastDDS,LAN,4,2.741,0.346,0.056,79.8,21.57
FastDDS,LAN,4,2.309,0.327,0.044,83.35,23.7
FastDDS,LAN,4,3.976,0.618,0.026,79.52,20.84
FastDDS,LAN,4,2.801,0.673,0.069,91.78,25.98
FastDDS,LAN,4,2.321,0.614,0.019,97.81,26.19
FastDDS,LAN,4,2.209,0.447,0.05,85.27,24.71
FastDDS,LAN,4,3.636,0.467,0.012,81.66,18.57
FastDDS,LAN,4,3.023,0.095,0.0,91.89,24.45
FastDDS,LAN,4,3.135,0.391,0.02,81.69,29.32
FastDDS,LAN,4,4.125,0.614,0.045,91.79,25.71
FastDDS,LAN,4,3.557,0.417,0.0,78.79,19.02
FastDDS,LAN,4,3.479,0.137,0.031,92.67,26.95
FastDDS,LAN,4,3.266,0.352,0.04,98.28,27.58
FastDDS,LAN,4,3.765,0.479,0.037,91.11,25.44
FastDDS,LAN,4,2.521,0.458,0.029,86.21,19.88
FastDDS,LAN,4,3.533,0.413,0.017,86.67,22.15
FastDDS,LAN,4,2.929,0.422,0.036,87.42,28.28
FastDDS,LAN,4,3.281,0.182,0.036,84.68,29.64
FastDDS,LAN,4,3.407,0.59,0.02,89.21,31.72
FastDDS,LAN,4,2.357,0.353,0.049,80.55,22.04
FastDDS,LAN,4,3.512,0.165,0.042,87.81,20.33
FastDDS,LAN,4,2.972,0.273,0.017,84.24,24.06
FastDDS,LAN,4,2.869,0.539,0.048,87.26,20.65
FastDDS,LAN,4,3.852,0.689,0.01,85.86,15.96
FastDDS,LAN,4,3.443,0.322,0.036,86.87,22.46
FastDDS,LAN,4,4.063,0.68,0.021,85.88,27.67
FastDDS,LAN,4,4.482,0.359,0.009,78.36,23.33
FastDDS,LAN,4,2.973,0.459,0.007,78.51,25.52
FastDDS,LAN,4,3.233,0.376,0.071,77.56,16.62
FastDDS,LAN,4,2.614,0.655,0.057,81.29,17.96
FastDDS,LAN,4,3.633,0.501,0.053,92.4,26.27
FastDDS,LAN,4,3.867,0.37,0.033,89.6,22.86
FastDDS,LAN,4,3.982,0.372,0.0,78.89,31.07
FastDDS,LAN,4,3.26,0.28,0.011,85.38,21.61
FastDDS,LAN,4,2.199,0.359,0.008,81.96,21.31
FastDDS,LAN,4,2.819,0.405,0.032,82.18,24.68
FastDDS,LAN,4,3.083,0.376,0.019,83.68,24.27
FastDDS,LAN,4,3.198,0.456,0.005,79.33,29.8
FastDDS,LAN,4,3.239,0.448,0.011,89.11,35.82
FastDDS,LAN,4,3.668,0.558,0.033,85.07,26.34
FastDDS,LAN,4,2.623,0.349,0.013,87.51,32.41
FastDDS,LAN,4,3.406,0.322,0.005,90.06,27.75
FastDDS,LAN,4,3.322,0.271,0.045,84.86,27.23
FastDDS,LAN,4,3.27,0.485,0.063,80.92,26.42
FastDDS,LAN,4,2.801,0.661,0.049,91.72,20.85
FastDDS,LAN,4,3.842,0.37,0.037,90.07,22.24
FastDDS,LAN,4,2.474,0.403,0.005,76.76,28.27
FastDDS,LAN,4,3.357,0.52,0.01,92.84,23.21
FastDDS,LAN,4,3.876,0.418,0.017,81.54,19.63
FastDDS,LAN,4,3.24,0.624,0.023,77.95,26.73
FastDDS,LAN,4,3.261,0.474,0.012,82.06,22.27
FastDDS,LAN,4,2.992,0.269,0.012,87.53,25.02
FastDDS,LAN,4,3.668,0.363,0.052,80.68,32.43
FastDDS,LAN,4,2.264,0.409,0.04,82.82,24.02
FastDDS,LAN,4,3.802,0.197,0.018,87.04,30.93
FastDDS,LAN,4,2.832,0.27,0.008,76.71,20.86
FastDDS,LAN,4,3.507,0.605,0.04,91.8,25.25
FastDDS,LAN,4,2.426,0.492,0.033,82.51,23.06
FastDDS,LAN,4,3.164,0.464,0.027,81.98,24.32
FastDDS,LAN,4,4.065,0.616,0.024,78.55,26.87
FastDDS,LAN,4,2.808,0.512,0.015,80.49,29.62
FastDDS,LAN,4,3.802,0.414,0.011,83.6,25.91
FastDDS,LAN,4,3.974,0.256,0.07,91.0,27.83
FastDDS,LAN,4,3.785,0.231,0.0,89.9,24.15
FastDDS,LAN,4,3.287,0.592,0.008,96.24,28.68
FastDDS,LAN,4,2.779,0.524,0.034,87.88,22.31
FastDDS,LAN,4,3.007,0.601,0.04,84.51,21.93
FastDDS,LAN,4,2.295,0.22,0.067,82.69,19.47
FastDDS,LAN,4,2.398,0.475,0.028,82.0,26.7
FastDDS,LAN,4,3.384,0.621,0.041,83.68,31.99
FastDDS,LAN,4,3.162,0.44,0.054,81.95,26.2
FastDDS,LAN,4,3.712,0.329,0.003,84.04,18.68
FastDDS,LAN,4,3.223,0.246,0.018,96.18,27.89
FastDDS,LAN,4,4.147,0.334,0.037,86.66,25.7
FastDDS,LAN,4,3.05,0.478,0.009,85.37,24.56
FastDDS,LAN,4,2.52,0.463,0.017,95.77,31.05
FastDDS,LAN,4,1.784,0.249,0.05,81.53,24.39
FastDDS,LAN,4,4.616,0.628,0.063,89.32,32.19
FastDDS,LAN,4,2.693,0.296,0.05,99.33,24.8
FastDDS,LAN,4,3.078,0.54,0.076,95.13,25.74
FastDDS,LAN,4,2.96,0.414,0.055,81.61,22.96
FastDDS,LAN,4,2.495,0.269,0.024,78.32,23.19
FastDDS,LAN,4,2.555,0.362,0.021,90.48,23.03
FastDDS,LAN,4,3.728,0.355,0.007,74.76,20.75
FastDDS,LAN,4,3.948,0.2,0.033,92.03,21.63
FastDDS,LAN,4,2.428,0.294,0.001,92.94,22.92
FastDDS,LAN,4,4.123,0.345,0.042,86.76,16.02
FastDDS,LAN,4,2.924,0.517,0.0,87.14,25.18
FastDDS,LAN,4,3.4,0.639,0.046,82.88,19.36
FastDDS,LAN,4,4.02,0.499,0.008,93.62,29.11
FastDDS,LAN,4,2.771,0.191,0.023,95.58,28.3
FastDDS,LAN,4,2.517,0.327,0.032,87.53,28.95
FastDDS,LAN,4,3.16,0.276,0.052,86.15,28.12
FastDDS,LAN,4,3.482,0.48,0.026,82.8,20.23
FastDDS,LAN,4,3.154,0.218,0.033,95.05,22.69
FastDDS,LAN,4,3.366,0.271,0.05,86.29,22.13
FastDDS,LAN,4,2.964,0.333,0.029,91.28,18.34
FastDDS,LAN,4,3.111,0.716,0.034,86.84,18.78
FastDDS,LAN,4,2.822,0.32,0.024,89.59,21.13
FastDDS,LAN,4,2.476,0.313,0.039,88.98,27.36
FastDDS,LAN,4,3.41,0.515,0.024,81.28,25.83
FastDDS,LAN,4,2.932,0.36,0.026,85.1,25.44
FastDDS,LAN,4,3.231,0.308,0.061,81.07,36.14
FastDDS,LAN,4,2.525,0.476,0.027,91.09,22.93
FastDDS,LAN,4,2.46,0.397,0.028,88.89,24.38
FastDDS,LAN,4,3.226,0.398,0.002,73.65,21.04
FastDDS,LAN,4,3.194,0.225,0.046,80.42,27.48
FastDDS,LAN,4,2.927,0.649,0.06,86.59,24.83
FastDDS,LAN,4,4.047,0.354,0.003,86.25,22.67
FastDDS,LAN,4,3.656,0.396,0.015,98.08,28.17
FastDDS,LAN,4,2.721,0.407,0.031,85.67,26.69
FastDDS,LAN,4,2.88,0.332,0.019,81.75,22.69
FastDDS,LAN,4,3.367,0.338,0.004,86.41,24.95
FastDDS,LAN,16,4.678,0.295,0.052,82.57,24.63
FastDDS,LAN,16,4.59,0.329,0.054,81.4,25.31
FastDDS,LAN,16,4.369,0.563,0.014,75.28,29.27
FastDDS,LAN,16,3.912,0.411,0.009,79.88,28.31
FastDDS,LAN,16,4.401,0.505,0.067,75.88,23.9
FastDDS,LAN,16,4.118,0.508,0.034,75.42,25.5
FastDDS,LAN,16,2.552,0.361,0.0,79.1,18.65
FastDDS,LAN,16,3.469,0.213,0.0,89.19,27.5
FastDDS,LAN,16,4.06,0.51,0.034,71.76,20.54
FastDDS,LAN,16,4.179,0.414,0.004,92.7,23.32
FastDDS,LAN,16,3.809,0.249,0.058,76.5,17.28
FastDDS,LAN,16,4.282,0.194,0.012,85.94,20.79
FastDDS,LAN,16,4.276,0.365,0.011,77.27,26.56
FastDDS,LAN,16,4.251,0.463,0.0,89.83,30.69
FastDDS,LAN,16,2.742,0.598,0.069,75.73,26.25
FastDDS,LAN,16,3.992,0.538,0.029,88.27,30.55
FastDDS,LAN,16,3.768,0.147,0.024,82.89,22.85
FastDDS,LAN,16,3.24,0.35,0.049,90.02,23.39
FastDDS,LAN,16,4.105,0.202,0.034,91.85,24.37
FastDDS,LAN,16,2.709,0.302,0.037,81.68,25.89
FastDDS,LAN,16,3.388,0.26,0.024,90.35,25.73
FastDDS,LAN,16,3.685,0.458,0.044,82.82,27.09
FastDDS,LAN,16,4.197,0.529,0.006,89.49,28.24
FastDDS,LAN,16,3.58,0.56,0.012,77.62,31.84
FastDDS,LAN,16,2.491,0.353,0.045,97.15,22.79
FastDDS,LAN,16,3.418,0.714,0.034,87.95,28.86
FastDDS,LAN,16,3.611,0.235,0.008,88.19,32.25
FastDDS,LAN,16,4.128,0.655,0.047,93.81,21.28
FastDDS,LAN,16,2.827,0.3,0.014,75.87,26.46
FastDDS,LAN,16,3.503,0.315,0.009,76.85,27.15
FastDDS,LAN,16,3.785,0.505,0.007,88.3,22.45
FastDDS,LAN,16,4.169,0.551,0.038,74.55,30.98
FastDDS,LAN,16,3.735,0.296,0.0,94.89,27.96
FastDDS,LAN,16,3.688,0.475,0.007,91.08,23.81
FastDDS,LAN,16,3.915,0.097,0.051,74.12,22.06
FastDDS,LAN,16,3.784,0.366,0.045,78.27,21.8
FastDDS,LAN,16,4.436,0.263,0.082,84.99,34.38
FastDDS,LAN,16,3.478,0.388,0.022,83.81,25.97
FastDDS,LAN,16,4.488,0.461,0.035,79.1,30.04
FastDDS,LAN,16,4.091,0.251,0.027,86.57,27.02
FastDDS,LAN,16,4.159,0.362,0.032,85.0,25.9
FastDDS,LAN,16,3.159,0.141,0.015,76.56,23.78
FastDDS,LAN,16,3.491,0.425,0.018,78.98,29.14
FastDDS,LAN,16,3.767,0.237,0.036,97.15,25.38
FastDDS,LAN,16,3.466,0.45,0.043,88.73,23.04
FastDDS,LAN,16,5.227,0.419,0.028,87.91,26.92
FastDDS,LAN,16,2.551,0.255,0.026,88.18,27.22
FastDDS,LAN,16,3.387,0.576,0.022,91.72,24.16
FastDDS,LAN,16,3.151,0.449,0.02,93.58,27.35
FastDDS,LAN,16,3.852,0.419,0.025,88.05,17.07
FastDDS,LAN,16,3.259,0.373,0.035,82.58,27.9
FastDDS,LAN,16,2.288,0.358,0.029,88.7,26.72
FastDDS,LAN,16,3.393,0.288,0.047,80.89,19.44
FastDDS,LAN,16,4.093,0.543,0.055,91.91,31.0
FastDDS,LAN,16,3.603,0.263,0.034,85.55,20.73
FastDDS,LAN,16,3.892,0.66,0.008,89.46,25.54
FastDDS,LAN,16,3.645,0.601,0.027,90.67,27.25
FastDDS,LAN,16,3.524,0.446,0.003,84.25,26.33
FastDDS,LAN,16,4.05,0.361,0.065,82.64,20.44
FastDDS,LAN,16,3.802,0.257,0.042,88.96,32.85
FastDDS,LAN,16,3.341,0.119,0.0,85.39,19.03
FastDDS,LAN,16,4.376,0.396,0.047,76.17,26.72
FastDDS,LAN,16,3.976,0.127,0.004,83.33,22.13
FastDDS,LAN,16,3.293,0.409,0.015,81.52,25.62
FastDDS,LAN,16,4.478,0.349,0.039,82.5,28.64
FastDDS,LAN,16,3.843,0.421,0.0,94.64,18.11
FastDDS,LAN,16,3.549,0.405,0.047,90.23,26.85
FastDDS,LAN,16,3.989,0.329,0.077,79.77,27.73
FastDDS,LAN,16,4.157,0.53,0.011,70.29,31.54
FastDDS,LAN,16,4.551,0.402,0.027,78.78,28.02
FastDDS,LAN,16,4.837,0.566,0.044,96.11,31.31
FastDDS,LAN,16,3.426,0.385,0.053,86.03,19.71
FastDDS,LAN,16,4.003,0.465,0.05,93.01,25.28
FastDDS,LAN,16,3.975,0.303,0.037,84.44,27.66
FastDDS,LAN,16,3.728,0.481,0.003,86.27,23.15
FastDDS,LAN,16,4.048,0.396,0.037,85.63,22.95
FastDDS,LAN,16,4.145,0.239,0.051,76.91,28.43
FastDDS,LAN,16,3.743,0.439,0.027,80.01,20.64
FastDDS,LAN,16,3.431,0.638,0.038,82.1,25.92
FastDDS,LAN,16,3.717,0.468,0.022,85.86,17.75
FastDDS,LAN,16,4.322,0.436,0.016,74.84,27.68
FastDDS,LAN,16,3.247,0.205,0.002,91.21,27.26
FastDDS,LAN,16,2.866,0.478,0.03,86.99,25.74
FastDDS,LAN,16,3.998,0.457,0.023,89.62,21.73
FastDDS,LAN,16,3.636,0.383,0.048,90.41,20.73
FastDDS,LAN,16,3.564,0.109,0.035,78.78,23.06
FastDDS,LAN,16,4.346,0.341,0.058,71.0,24.58
FastDDS,LAN,16,4.732,0.504,0.036,77.31,23.04
FastDDS,LAN,16,3.26,0.208,0.015,83.66,23.09
FastDDS,LAN,16,3.946,0.821,0.035,76.16,25.81
FastDDS,LAN,16,4.145,0.404,0.033,83.57,29.03
FastDDS,LAN,16,4.745,0.502,0.005,86.97,23.9
FastDDS,LAN,16,3.667,0.514,0.0,82.99,27.02
FastDDS,LAN,16,4.567,0.492,0.027,81.93,25.42
FastDDS,LAN,16,3.704,0.556,0.022,78.33,25.87
FastDDS,LAN,16,3.952,0.461,0.015,76.83,23.4
FastDDS,LAN,16,4.063,0.279,0.026,76.31,24.6
FastDDS,LAN,16,3.586,0.328,0.067,88.15,25.56
FastDDS,LAN,16,3.509,0.407,0.025,81.72,22.44
FastDDS,LAN,16,4.334,0.612,0.047,90.39,22.61
FastDDS,LAN,16,4.462,0.596,0.018,79.78,27.93
FastDDS,LAN,16,3.178,0.26,0.052,84.25,29.53
FastDDS,LAN,16,3.718,0.448,0.071,86.23,20.39
FastDDS,LAN,16,4.334,0.598,0.038,88.11,19.36
FastDDS,LAN,16,4.137,0.29,0.052,93.4,28.09
FastDDS,LAN,16,3.112,0.039,0.07,76.15,25.58
FastDDS,LAN,16,4.379,0.565,0.009,95.91,25.2
FastDDS,LAN,16,3.041,0.425,0.036,78.77,19.76
FastDDS,LAN,16,3.301,0.258,0.018,81.07,21.58
FastDDS,LAN,16,5.052,0.332,0.086,85.93,19.67
FastDDS,LAN,16,4.071,0.343,0.028,85.48,22.38
FastDDS,LAN,16,3.74,0.327,0.025,100.39,27.05
FastDDS,LAN,16,3.619,0.301,0.061,76.91,32.72
FastDDS,LAN,16,4.381,0.324,0.032,94.87,18.54
FastDDS,LAN,16,3.247,0.301,0.051,80.82,29.62
FastDDS,LAN,16,2.863,0.463,0.014,98.57,31.29
FastDDS,LAN,16,3.966,0.276,0.021,90.08,25.27
FastDDS,LAN,16,2.808,0.539,0.048,85.04,26.47
FastDDS,LAN,16,3.273,0.468,0.007,89.64,26.35
FastDDS,LAN,16,3.049,0.344,0.034,87.96,28.9
FastDDS,LAN,16,3.266,0.677,0.065,84.46,22.92
FastDDS,LAN,16,4.948,0.333,0.015,74.29,32.09
FastDDS,LAN,16,3.969,0.386,0.036,86.72,31.4
FastDDS,LAN,16,2.887,0.418,0.023,92.22,20.5
FastDDS,LAN,16,4.223,0.303,0.068,79.94,27.31
FastDDS,LAN,16,3.98,0.382,0.009,82.62,24.04
FastDDS,LAN,16,3.831,0.428,0.048,87.06,20.85
FastDDS,LAN,16,3.076,0.486,0.009,82.08,20.59
FastDDS,LAN,16,4.494,0.153,0.037,79.53,23.41
FastDDS,LAN,16,4.142,0.446,0.01,83.54,25.57
FastDDS,LAN,16,4.338,0.567,0.044,80.29,35.39
FastDDS,LAN,16,3.739,0.55,0.016,83.63,15.48
FastDDS,LAN,16,3.744,0.343,0.042,71.06,27.11
FastDDS,LAN,16,3.88,0.448,0.058,85.05,22.32
FastDDS,LAN,16,3.253,0.456,0.07,74.5,25.13
FastDDS,LAN,16,4.294,0.575,0.011,74.99,26.51
FastDDS,LAN,16,3.879,0.449,0.01,78.82,19.27
FastDDS,LAN,16,3.379,0.664,0.038,91.55,22.76
FastDDS,LAN,16,3.161,0.11,0.003,87.43,25.69
FastDDS,LAN,16,4.037,0.359,0.024,80.41,29.38
FastDDS,LAN,16,4.079,0.367,0.011,83.24,24.31
FastDDS,LAN,16,4.067,0.348,0.021,77.84,24.72
FastDDS,LAN,16,4.19,0.421,0.045,82.29,30.0
FastDDS,LAN,16,4.027,0.434,0.034,88.37,26.4
FastDDS,LAN,16,4.333,0.402,0.023,90.84,25.19
FastDDS,LAN,16,3.882,0.416,0.027,86.12,28.69
FastDDS,LAN,16,3.615,0.324,0.065,81.47,20.07
FastDDS,LAN,16,3.876,0.449,0.017,91.55,19.63
FastDDS,LAN,16,3.396,0.3,0.029,87.88,24.45
FastDDS,LAN,16,3.426,0.279,0.039,81.9,22.11
FastDDS,LAN,16,4.329,0.425,0.046,88.79,21.23
FastDDS,LAN,16,3.501,0.092,0.022,88.54,20.18
FastDDS,LAN,16,3.829,0.689,0.03,94.97,30.48
FastDDS,LAN,16,2.514,0.472,0.053,89.82,32.83
FastDDS,LAN,16,4.33,0.224,0.035,90.36,27.41
FastDDS,LAN,16,4.498,0.392,0.034,83.0,22.0
FastDDS,LAN,16,3.115,0.512,0.042,87.37,21.06
FastDDS,LAN,16,3.807,0.554,0.0,80.77,28.56
FastDDS,LAN,16,4.154,0.596,0.007,82.06,25.07
FastDDS,LAN,16,4.1,0.515,0.049,84.82,25.4
FastDDS,LAN,16,3.348,0.429,0.035,83.08,31.05
FastDDS,LAN,16,3.568,0.355,0.019,78.63,29.04
FastDDS,LAN,16,4.445,0.46,0.015,82.98,22.88
FastDDS,LAN,16,3.516,0.531,0.024,87.94,28.99
FastDDS,LAN,16,2.948,0.264,0.029,79.24,32.85
FastDDS,LAN,16,2.817,0.131,0.029,82.75,23.13
FastDDS,LAN,16,4.316,0.144,0.041,71.55,25.56
FastDDS,LAN,16,3.641,0.195,0.067,92.19,19.46
FastDDS,LAN,16,3.528,0.266,0.028,72.73,24.1
FastDDS,LAN,16,4.037,0.338,0.037,84.52,23.63
FastDDS,LAN,16,3.884,0.464,0.018,79.42,24.22
FastDDS,LAN,16,3.893,0.598,0.032,89.46,23.46
FastDDS,LAN,16,3.634,0.365,0.02,75.6,21.44
FastDDS,LAN,16,3.463,0.574,0.024,80.25,19.76
FastDDS,LAN,16,3.357,0.407,0.074,82.06,17.91
FastDDS,LAN,16,2.999,0.372,0.043,88.55,25.71
FastDDS,LAN,16,3.128,0.398,0.034,89.43,24.81
FastDDS,LAN,16,4.957,0.39,0.044,89.98,18.95
FastDDS,LAN,16,3.456,0.571,0.044,76.06,28.71
FastDDS,LAN,16,2.771,0.371,0.01,75.93,21.14
FastDDS,LAN,16,3.51,0.362,0.023,92.81,29.55
FastDDS,LAN,16,3.675,0.098,0.038,78.48,25.43
FastDDS,LAN,16,3.901,0.591,0.046,75.33,28.05
FastDDS,LAN,16,4.606,0.387,0.054,80.47,27.04
FastDDS,LAN,16,4.215,0.377,0.034,73.79,28.22
FastDDS,LAN,16,2.578,0.332,0.008,85.84,25.62
FastDDS,LAN,16,2.157,0.551,0.045,89.34,21.97
FastDDS,LAN,16,3.944,0.399,0.005,81.88,23.05
FastDDS,LAN,16,4.432,0.343,0.017,77.59,27.75
FastDDS,LAN,16,3.447,0.322,0.035,93.25,29.68
FastDDS,LAN,16,3.486,0.551,0.038,90.75,24.27
FastDDS,LAN,16,3.562,0.334,0.0,81.7,21.63
FastDDS,LAN,16,3.357,0.345,0.045,93.41,21.64
FastDDS,LAN,16,3.674,0.462,0.017,71.23,29.12
FastDDS,LAN,16,4.513,0.082,0.015,79.56,32.66
FastDDS,LAN,16,4.297,0.671,0.02,84.79,25.36
FastDDS,LAN,16,3.674,0.451,0.038,83.15,22.6
FastDDS,LAN,16,4.758,0.261,0.066,91.64,25.96
FastDDS,LAN,16,3.178,0.293,0.069,83.03,34.03
FastDDS,LAN,16,3.489,0.228,0.028,93.92,29.45
FastDDS,LAN,16,4.832,0.39,0.003,82.05,17.43
FastDDS,LAN,16,4.935,0.004,0.022,90.85,19.8
FastDDS,LAN,16,3.825,0.421,0.02,82.74,21.75
FastDDS,LAN,16,4.566,0.503,0.002,85.0,27.01
FastDDS,LAN,16,3.268,0.508,0.068,85.91,27.25
FastDDS,LAN,16,3.818,0.576,0.043,95.79,23.84
FastDDS,LAN,16,4.364,0.606,0.07,80.48,26.29
FastDDS,LAN,16,3.572,0.186,0.0,87.52,28.51
FastDDS,LAN,16,4.059,0.497,0.023,82.39,24.44
FastDDS,LAN,16,4.34,0.294,0.017,87.05,19.75
FastDDS,LAN,16,3.499,0.374,0.049,84.5,29.37
FastDDS,LAN,16,3.775,0.49,0.023,84.64,29.7
FastDDS,LAN,16,4.116,0.222,0.035,95.02,22.8
FastDDS,LAN,16,3.801,0.274,0.012,89.11,29.98
FastDDS,LAN,16,4.092,0.582,0.038,89.14,23.24
FastDDS,LAN,16,3.896,0.218,0.069,80.24,25.98
FastDDS,LAN,16,3.543,0.276,0.031,86.38,26.33
FastDDS,LAN,16,3.092,0.658,0.023,83.14,23.54
FastDDS,LAN,16,3.496,0.524,0.0,88.73,17.48
FastDDS,LAN,16,3.445,0.502,0.048,96.91,26.81
FastDDS,LAN,16,4.209,0.406,0.007,80.63,22.68
FastDDS,LAN,16,3.83,0.503,0.05,85.44,27.27
FastDDS,LAN,16,3.371,0.449,0.041,88.91,25.36
FastDDS,LAN,16,3.699,0.416,0.006,78.2,28.58
FastDDS,LAN,16,3.818,0.43,0.074,77.9,22.56
FastDDS,LAN,16,4.276,0.606,0.031,69.6,15.31
FastDDS,LAN,16,4.592,0.359,0.037,86.77,24.06
FastDDS,LAN,16,4.041,0.282,0.051,87.45,26.55
FastDDS,LAN,16,3.813,0.605,0.042,90.97,22.34
FastDDS,LAN,16,4.21,0.621,0.048,92.06,24.06
FastDDS,LAN,16,3.925,0.39,0.072,87.22,24.4
FastDDS,LAN,16,3.93,0.289,0.0,91.48,20.87
FastDDS,LAN,16,4.3,0.295,0.037,80.41,21.93
FastDDS,LAN,16,3.591,0.248,0.011,85.95,22.3
FastDDS,LAN,16,3.113,0.653,0.016,83.67,27.5
FastDDS,LAN,16,5.265,0.485,0.019,89.25,29.6
FastDDS,LAN,16,4.551,0.485,0.027,94.25,28.53
FastDDS,LAN,16,4.211,0.408,0.001,95.34,28.35
FastDDS,LAN,16,4.089,0.705,0.032,87.22,33.01
FastDDS,LAN,16,3.661,0.73,0.06,85.31,31.07
FastDDS,LAN,16,5.451,0.365,0.018,84.62,25.64
FastDDS,LAN,16,4.05,0.406,0.021,77.88,24.87
FastDDS,LAN,16,4.326,0.369,0.06,82.67,24.67
FastDDS,LAN,16,4.451,0.536,0.0,81.65,25.1
FastDDS,LAN,16,3.47,0.615,0.009,81.91,29.93
FastDDS,LAN,16,2.763,0.402,0.034,82.69,22.9
FastDDS,LAN,16,3.669,0.556,0.055,91.53,21.82
FastDDS,LAN,16,4.017,0.383,0.0,84.21,23.64
FastDDS,LAN,16,2.968,0.305,0.031,80.5,28.47
FastDDS,LAN,16,3.672,0.446,0.014,85.39,27.94
FastDDS,LAN,16,3.311,0.57,0.043,79.86,30.37
FastDDS,LAN,16,3.023,0.334,0.039,82.84,23.3
FastDDS,LAN,16,3.309,0.298,0.055,88.59,29.54
FastDDS,LAN,16,3.401,0.282,0.039,97.85,25.34
FastDDS,LAN,16,3.828,0.473,0.046,81.6,28.29
FastDDS,LAN,16,2.949,0.567,0.0,73.58,31.83
FastDDS,LAN,16,3.825,0.34,0.0,78.29,27.45
FastDDS,LAN,16,3.433,0.493,0.021,91.1,24.93
FastDDS,LAN,16,4.101,0.239,0.019,89.13,23.09
FastDDS,LAN,16,3.393,0.57,0.038,90.27,24.22
FastDDS,LAN,16,4.567,0.285,0.079,89.29,23.06
FastDDS,LAN,16,4.163,0.295,0.031,78.28,23.92
FastDDS,LAN,16,3.162,0.466,0.037,86.28,22.45
FastDDS,LAN,16,2.66,0.276,0.025,71.61,24.19
FastDDS,LAN,16,3.582,0.321,0.051,97.22,21.52
FastDDS,LAN,16,4.285,0.374,0.022,79.66,29.12
FastDDS,LAN,16,3.756,0.426,0.036,90.73,25.17
FastDDS,LAN,16,3.853,0.565,0.017,98.97,31.25
FastDDS,LAN,16,4.311,0.367,0.015,88.05,21.7
